location,start_date,end_date,year,month,visitation_count,frequency,source_file,source_sheet,source_row,source_col,target_processing
Russell Brook,2011-01-01,2011-12-31,2011,,1434.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2012-01-01,2012-12-31,2012,,1337.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
Russell Brook,2013-01-01,2013-12-31,2013,,1424.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=7
Russell Brook,2014-01-01,2014-12-31,2014,,1735.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2015-01-01,2015-12-31,2015,,2023.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2016-01-01,2016-12-31,2016,,1806.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2017-01-01,2017-12-31,2017,,1662.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2018-01-01,2018-12-31,2018,,1628.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2019-01-01,2019-12-31,2019,,1893.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2020-01-01,2020-12-31,2020,,2614.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2021-01-01,2021-12-31,2021,,2166.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2022-01-01,2022-12-31,2022,,1768.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2023-01-01,2023-12-31,2023,,1843.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2024-01-01,2024-12-31,2024,,2509.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Russell Brook,2025-01-01,2025-12-31,2025,,2515.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
S.Mtn Esc Trl (Schutt Rd Trail),1996-01-01,1996-12-31,1996,,851.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
S.Mtn Esc Trl (Schutt Rd Trail),1997-01-01,1997-12-31,1997,,1979.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
S.Mtn Esc Trl (Schutt Rd Trail),1998-01-01,1998-12-31,1998,,1396.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
S.Mtn Esc Trl (Schutt Rd Trail),1999-01-01,1999-12-31,1999,,1590.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2000-01-01,2000-12-31,2000,,2040.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2004-01-01,2004-12-31,2004,,1351.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
S.Mtn Esc Trl (Schutt Rd Trail),2005-01-01,2005-12-31,2005,,2201.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=11
S.Mtn Esc Trl (Schutt Rd Trail),2006-01-01,2006-12-31,2006,,1771.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2007-01-01,2007-12-31,2007,,2317.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2008-01-01,2008-12-31,2008,,1994.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2009-01-01,2009-12-31,2009,,1885.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2010-01-01,2010-12-31,2010,,2331.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2011-01-01,2011-12-31,2011,,1560.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2012-01-01,2012-12-31,2012,,1557.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=8
S.Mtn Esc Trl (Schutt Rd Trail),2013-01-01,2013-12-31,2013,,1346.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=5
S.Mtn Esc Trl (Schutt Rd Trail),2014-01-01,2014-12-31,2014,,2300.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=10
S.Mtn Esc Trl (Schutt Rd Trail),2016-01-01,2016-12-31,2016,,2628.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=9
S.Mtn Esc Trl (Schutt Rd Trail),2018-01-01,2018-12-31,2018,,2840.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2019-01-01,2019-12-31,2019,,2943.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2020-01-01,2020-12-31,2020,,2978.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2021-01-01,2021-12-31,2021,,2803.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2022-01-01,2022-12-31,2022,,2732.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2023-01-01,2023-12-31,2023,,3267.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2024-01-01,2024-12-31,2024,,2821.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
S.Mtn Esc Trl (Schutt Rd Trail),2025-01-01,2025-12-31,2025,,4136.0,annual,Trail Register Database R4(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
SW Hunter,2008-01-01,2008-12-31,2008,,198.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,215,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2009-01-01,2009-12-31,2009,,301.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,216,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2010-01-01,2010-12-31,2010,,386.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,217,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2011-01-01,2011-12-31,2011,,368.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,218,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2012-01-01,2012-12-31,2012,,605.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,219,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2013-01-01,2013-12-31,2013,,500.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,220,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2014-01-01,2014-12-31,2014,,623.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,221,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2015-01-01,2015-12-31,2015,,647.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,222,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2016-01-01,2016-12-31,2016,,850.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,223,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2017-01-01,2017-12-31,2017,,832.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,224,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2018-01-01,2018-12-31,2018,,698.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,225,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2019-01-01,2019-12-31,2019,,970.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,226,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2020-01-01,2020-12-31,2020,,1565.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,227,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2021-01-01,2021-12-31,2021,,1409.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,228,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2022-01-01,2022-12-31,2022,,1326.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,229,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2023-01-01,2023-12-31,2023,,1196.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,230,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
SW Hunter,2024-01-01,2024-12-31,2024,,1125.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,231,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Seager,1991-01-01,1991-12-31,1991,,171.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1992-01-01,1992-12-31,1992,,158.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1993-01-01,1993-12-31,1993,,188.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1994-01-01,1994-12-31,1994,,235.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1995-01-01,1995-12-31,1995,,293.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1996-01-01,1996-12-31,1996,,401.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1997-01-01,1997-12-31,1997,,790.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1998-01-01,1998-12-31,1998,,831.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,1999-01-01,1999-12-31,1999,,787.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2000-01-01,2000-12-31,2000,,782.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2007-01-01,2007-12-31,2007,,49.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=1
Seager,2008-01-01,2008-12-31,2008,,878.444444,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2009-01-01,2009-12-31,2009,,889.875,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2011-01-01,2011-12-31,2011,,924.285713,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2015-01-01,2015-12-31,2015,,1321.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2016-01-01,2016-12-31,2016,,1666.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2017-01-01,2017-12-31,2017,,1580.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2018-01-01,2018-12-31,2018,,1333.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2019-01-01,2019-12-31,2019,,1446.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2020-01-01,2020-12-31,2020,,1293.0,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2024-01-01,2024-12-31,2024,,352.111111,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=4
Seager,2025-01-01,2025-12-31,2025,,1118.527778,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=12
Seager,2026-01-01,2026-12-31,2026,,572.75,annual,Trail Register Tally_8_9_24_(1).xlsx,aggregated,0,0,aggregated_annual_from_monthly; source_records=7
Sherrill,2008-01-01,2008-12-31,2008,,187.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,173,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2009-01-01,2009-12-31,2009,,181.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,174,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2010-01-01,2010-12-31,2010,,250.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,175,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2011-01-01,2011-12-31,2011,,243.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,176,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2012-01-01,2012-12-31,2012,,362.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,177,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2013-01-01,2013-12-31,2013,,377.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,178,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2014-01-01,2014-12-31,2014,,406.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,179,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2015-01-01,2015-12-31,2015,,441.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,180,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2016-01-01,2016-12-31,2016,,602.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,181,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2017-01-01,2017-12-31,2017,,610.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,182,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2018-01-01,2018-12-31,2018,,523.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,183,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
Sherrill,2019-01-01,2019-12-31,2019,,605.0,annual,Canister sign in charts R3 and R4 2025.xlsx,Sheet1,184,2,observed_annual_from_canister_location_block | duplicate_agreement_collapsed; considered: Canister sign in charts R3 and R4 2025.xlsx; 2008-2025 Total Canister Sign-In.xlsx
